"fornavn";"år";"Andel av fødte (prosent)"
"Abdul";"1899";0.000
"Abdul";"1900";0.000
"Abdul";"1901";0.000
"Abdul";"1902";0.000
"Abdul";"1903";0.000
"Abdul";"1904";0.000
"Abdul";"1905";0.000
"Abdul";"1906";0.000
"Abdul";"1907";0.000
"Abdul";"1908";0.000
"Abdul";"1909";0.000
"Abdul";"1910";0.000
"Abdul";"1911";0.000
"Abdul";"1912";0.000
"Abdul";"1913";0.000
"Abdul";"1914";0.000
"Abdul";"1915";0.004
"Abdul";"1916";0.000
"Abdul";"1917";0.000
"Abdul";"1918";0.000
"Abdul";"1919";0.000
"Abdul";"1920";0.000
"Abdul";"1921";0.000
"Abdul";"1922";0.004
"Abdul";"1923";0.000
"Abdul";"1924";0.004
"Abdul";"1925";0.004
"Abdul";"1926";0.004
"Abdul";"1927";0.004
"Abdul";"1928";0.000
"Abdul";"1929";0.013
"Abdul";"1930";0.013
"Abdul";"1931";0.005
"Abdul";"1932";0.009
"Abdul";"1933";0.010
"Abdul";"1934";0.015
"Abdul";"1935";0.015
"Abdul";"1936";0.019
"Abdul";"1937";0.014
"Abdul";"1938";0.018
"Abdul";"1939";0.040
"Abdul";"1940";0.017
"Abdul";"1941";0.009
"Abdul";"1942";0.027
"Abdul";"1943";0.014
"Abdul";"1944";0.035
"Abdul";"1945";0.037
"Abdul";"1946";0.028
"Abdul";"1947";0.038
"Abdul";"1948";0.039
"Abdul";"1949";0.043
"Abdul";"1950";0.034
"Abdul";"1951";0.050
"Abdul";"1952";0.030
"Abdul";"1953";0.042
"Abdul";"1954";0.036
"Abdul";"1955";0.029
"Abdul";"1956";0.026
"Abdul";"1957";0.017
"Abdul";"1958";0.023
"Abdul";"1959";0.050
"Abdul";"1960";0.048
"Abdul";"1961";0.039
"Abdul";"1962";0.035
"Abdul";"1963";0.048
"Abdul";"1964";0.051
"Abdul";"1965";0.025
"Abdul";"1966";0.047
"Abdul";"1967";0.035
"Abdul";"1968";0.029
"Abdul";"1969";0.050
"Abdul";"1970";0.022
"Abdul";"1971";0.039
"Abdul";"1972";0.037
"Abdul";"1973";0.033
"Abdul";"1974";0.041
"Abdul";"1975";0.021
"Abdul";"1976";0.041
"Abdul";"1977";0.025
"Abdul";"1978";0.032
"Abdul";"1979";0.038
"Abdul";"1980";0.016
"Abdul";"1981";0.051
"Abdul";"1982";0.016
"Abdul";"1983";0.039
"Abdul";"1984";0.056
"Abdul";"1985";0.034
"Abdul";"1986";0.039
"Abdul";"1987";0.031
"Abdul";"1988";0.040
"Abdul";"1989";0.035
"Abdul";"1990";0.032
"Abdul";"1991";0.053
"Abdul";"1992";0.038
"Abdul";"1993";0.063
"Abdul";"1994";0.035
"Abdul";"1995";0.038
"Abdul";"1996";0.027
"Abdul";"1997";0.036
"Abdul";"1998";0.060
"Abdul";"1999";0.084
"Abdul";"2000";0.091
"Abdul";"2001";0.084
"Abdul";"2002";0.061
"Abdul";"2003";0.051
"Abdul";"2004";0.051
"Abdul";"2005";0.030
"Abdul";"2006";0.080
"Abdul";"2007";0.053
"Abdul";"2008";0.069
"Abdul";"2009";0.051
"Abdul";"2010";0.041
"Abdul";"2011";0.027
"Abdul";"2012";0.042
"Abdul";"2013";0.022
"Abdul";"2014";0.043
"Abdul";"2015";0.031
"Abdul";"2016";0.037
"Abdul";"2017";0.042
"Abdul";"2018";0.030
"Abdul";"2019";0.031
"Abdul";"2020";0.033
"Abdulkadir";"1880";0.000
"Abdulkadir";"1881";0.000
"Abdulkadir";"1882";0.000
"Abdulkadir";"1883";0.000
"Abdulkadir";"1884";0.000
"Abdulkadir";"1885";0.000
"Abdulkadir";"1886";0.000
"Abdulkadir";"1887";0.000
"Abdulkadir";"1888";0.000
"Abdulkadir";"1889";0.000
"Abdulkadir";"1890";0.000
"Abdulkadir";"1891";0.000
"Abdulkadir";"1892";0.000
"Abdulkadir";"1893";0.000
"Abdulkadir";"1894";0.000
"Abdulkadir";"1895";0.000
"Abdulkadir";"1896";0.000
"Abdulkadir";"1897";0.000
"Abdulkadir";"1898";0.000
"Abdulkadir";"1899";0.000
"Abdulkadir";"1900";0.000
"Abdulkadir";"1901";0.000
"Abdulkadir";"1902";0.000
"Abdulkadir";"1903";0.000
"Abdulkadir";"1904";0.000
"Abdulkadir";"1905";0.000
"Abdulkadir";"1906";0.000
"Abdulkadir";"1907";0.000
"Abdulkadir";"1908";0.000
"Abdulkadir";"1909";0.000
"Abdulkadir";"1910";0.000
"Abdulkadir";"1911";0.000
"Abdulkadir";"1912";0.000
"Abdulkadir";"1913";0.000
"Abdulkadir";"1914";0.000
"Abdulkadir";"1915";0.000
"Abdulkadir";"1916";0.000
"Abdulkadir";"1917";0.000
"Abdulkadir";"1918";0.000
"Abdulkadir";"1919";0.000
"Abdulkadir";"1920";0.000
"Abdulkadir";"1921";0.000
"Abdulkadir";"1922";0.000
"Abdulkadir";"1923";0.000
"Abdulkadir";"1924";0.000
"Abdulkadir";"1925";0.000
"Abdulkadir";"1926";0.000
"Abdulkadir";"1927";0.000
"Abdulkadir";"1928";0.000
"Abdulkadir";"1929";0.000
"Abdulkadir";"1930";0.000
"Abdulkadir";"1931";0.000
"Abdulkadir";"1932";0.000
"Abdulkadir";"1933";0.000
"Abdulkadir";"1934";0.000
"Abdulkadir";"1935";0.005
"Abdulkadir";"1936";0.000
"Abdulkadir";"1937";0.005
"Abdulkadir";"1938";0.000
"Abdulkadir";"1939";0.000
"Abdulkadir";"1940";0.004
"Abdulkadir";"1941";0.000
"Abdulkadir";"1942";0.000
"Abdulkadir";"1943";0.000
"Abdulkadir";"1944";0.000
"Abdulkadir";"1945";.
"Abdulkadir";"1946";.
"Abdulkadir";"1947";.
"Abdulkadir";"1948";.
"Abdulkadir";"1949";.
"Abdulkadir";"1950";.
"Abdulkadir";"1951";.
"Abdulkadir";"1952";.
"Abdulkadir";"1953";.
"Abdulkadir";"1954";.
"Abdulkadir";"1955";.
"Abdulkadir";"1956";.
"Abdulkadir";"1957";.
"Abdulkadir";"1958";.
"Abdulkadir";"1959";.
"Abdulkadir";"1960";0.014
"Abdulkadir";"1961";.
"Abdulkadir";"1962";.
"Abdulkadir";"1963";.
"Abdulkadir";"1964";0.023
"Abdulkadir";"1965";0.010
"Abdulkadir";"1966";0.012
"Abdulkadir";"1967";.
"Abdulkadir";"1968";.
"Abdulkadir";"1969";0.019
"Abdulkadir";"1970";0.010
"Abdulkadir";"1971";.
"Abdulkadir";"1972";0.010
"Abdulkadir";"1973";.
"Abdulkadir";"1974";0.010
"Abdulkadir";"1975";0.016
"Abdulkadir";"1976";.
"Abdulkadir";"1977";.
"Abdulkadir";"1978";0.016
"Abdulkadir";"1979";0.013
"Abdulkadir";"1980";0.011
"Abdulkadir";"1981";.
"Abdulkadir";"1982";0.026
"Abdulkadir";"1983";0.011
"Abdulkadir";"1984";0.026
"Abdulkadir";"1985";0.013
"Abdulkadir";"1986";0.010
"Abdulkadir";"1987";0.013
"Abdulkadir";"1988";0.017
"Abdulkadir";"1989";0.015
"Abdulkadir";"1990";0.010
"Abdulkadir";"1991";0.010
"Abdulkadir";"1992";.
"Abdulkadir";"1993";.
"Abdulkadir";"1994";.
"Abdulkadir";"1995";0.016
"Abdulkadir";"1996";.
"Abdulkadir";"1997";0.011
"Abdulkadir";"1998";0.017
"Abdulkadir";"1999";.
"Abdulkadir";"2000";0.011
"Abdulkadir";"2001";.
"Abdulkadir";"2002";.
"Abdulkadir";"2003";0.012
"Abdulkadir";"2004";.
"Abdulkadir";"2005";.
"Abdulkadir";"2006";0.015
"Abdulkadir";"2007";.
"Abdulkadir";"2008";.
"Abdulkadir";"2009";.
"Abdulkadir";"2010";.
"Abdulkadir";"2011";.
"Abdulkadir";"2012";.
"Abdulkadir";"2013";.
"Abdulkadir";"2014";.
"Abdulkadir";"2015";.
"Abdulkadir";"2016";.
"Abdulkadir";"2017";.
"Abdulkadir";"2018";.
"Abdulkadir";"2019";.
"Abdulkadir";"2020";.
"Abdullah";"1880";0.000
"Abdullah";"1881";0.000
"Abdullah";"1882";0.000
"Abdullah";"1883";0.000
"Abdullah";"1884";0.000
"Abdullah";"1885";0.000
"Abdullah";"1886";0.000
"Abdullah";"1887";0.000
"Abdullah";"1888";0.000
"Abdullah";"1889";0.000
"Abdullah";"1890";0.000
"Abdullah";"1891";0.000
"Abdullah";"1892";0.000
"Abdullah";"1893";0.000
"Abdullah";"1894";0.000
"Abdullah";"1895";0.000
"Abdullah";"1896";0.000
"Abdullah";"1897";0.000
"Abdullah";"1898";0.000
"Abdullah";"1899";0.000
"Abdullah";"1900";0.000
"Abdullah";"1901";0.000
"Abdullah";"1902";0.000
"Abdullah";"1903";0.000
"Abdullah";"1904";0.000
"Abdullah";"1905";0.000
"Abdullah";"1906";0.000
"Abdullah";"1907";0.000
"Abdullah";"1908";0.000
"Abdullah";"1909";0.000
"Abdullah";"1910";0.000
"Abdullah";"1911";0.000
"Abdullah";"1912";0.000
"Abdullah";"1913";0.000
"Abdullah";"1914";0.000
"Abdullah";"1915";0.000
"Abdullah";"1916";0.000
"Abdullah";"1917";0.000
"Abdullah";"1918";0.000
"Abdullah";"1919";0.000
"Abdullah";"1920";0.000
"Abdullah";"1921";0.000
"Abdullah";"1922";0.000
"Abdullah";"1923";0.000
"Abdullah";"1924";0.000
"Abdullah";"1925";0.000
"Abdullah";"1926";0.000
"Abdullah";"1927";0.004
"Abdullah";"1928";0.000
"Abdullah";"1929";0.000
"Abdullah";"1930";0.000
"Abdullah";"1931";0.000
"Abdullah";"1932";0.000
"Abdullah";"1933";0.000
"Abdullah";"1934";0.000
"Abdullah";"1935";0.005
"Abdullah";"1936";0.000
"Abdullah";"1937";0.005
"Abdullah";"1938";0.000
"Abdullah";"1939";0.000
"Abdullah";"1940";0.000
"Abdullah";"1941";0.000
"Abdullah";"1942";0.008
"Abdullah";"1943";0.011
"Abdullah";"1944";0.006
"Abdullah";"1945";.
"Abdullah";"1946";.
"Abdullah";"1947";.
"Abdullah";"1948";.
"Abdullah";"1949";0.012
"Abdullah";"1950";.
"Abdullah";"1951";.
"Abdullah";"1952";.
"Abdullah";"1953";0.012
"Abdullah";"1954";0.012
"Abdullah";"1955";.
"Abdullah";"1956";.
"Abdullah";"1957";.
"Abdullah";"1958";.
"Abdullah";"1959";0.014
"Abdullah";"1960";0.014
"Abdullah";"1961";0.017
"Abdullah";"1962";.
"Abdullah";"1963";0.013
"Abdullah";"1964";0.023
"Abdullah";"1965";.
"Abdullah";"1966";0.020
"Abdullah";"1967";.
"Abdullah";"1968";0.024
"Abdullah";"1969";0.017
"Abdullah";"1970";0.012
"Abdullah";"1971";0.015
"Abdullah";"1972";0.019
"Abdullah";"1973";0.015
"Abdullah";"1974";0.023
"Abdullah";"1975";0.018
"Abdullah";"1976";0.016
"Abdullah";"1977";0.031
"Abdullah";"1978";0.019
"Abdullah";"1979";0.029
"Abdullah";"1980";0.021
"Abdullah";"1981";0.019
"Abdullah";"1982";0.024
"Abdullah";"1983";0.024
"Abdullah";"1984";0.026
"Abdullah";"1985";0.039
"Abdullah";"1986";0.018
"Abdullah";"1987";0.044
"Abdullah";"1988";0.030
"Abdullah";"1989";0.022
"Abdullah";"1990";0.030
"Abdullah";"1991";0.035
"Abdullah";"1992";0.048
"Abdullah";"1993";0.039
"Abdullah";"1994";0.051
"Abdullah";"1995";0.046
"Abdullah";"1996";0.046
"Abdullah";"1997";0.033
"Abdullah";"1998";0.037
"Abdullah";"1999";0.084
"Abdullah";"2000";0.057
"Abdullah";"2001";0.036
"Abdullah";"2002";0.058
"Abdullah";"2003";0.063
"Abdullah";"2004";0.069
"Abdullah";"2005";0.058
"Abdullah";"2006";0.059
"Abdullah";"2007";0.059
"Abdullah";"2008";0.046
"Abdullah";"2009";0.074
"Abdullah";"2010";0.046
"Abdullah";"2011";0.086
"Abdullah";"2012";0.075
"Abdullah";"2013";0.072
"Abdullah";"2014";0.056
"Abdullah";"2015";0.056
"Abdullah";"2016";0.053
"Abdullah";"2017";0.065
"Abdullah";"2018";0.050
"Abdullah";"2019";0.055
"Abdullah";"2020";0.021
"Abdullahi";"1880";0.000
"Abdullahi";"1881";0.000
"Abdullahi";"1882";0.000
"Abdullahi";"1883";0.000
"Abdullahi";"1884";0.000
"Abdullahi";"1885";0.000
"Abdullahi";"1886";0.000
"Abdullahi";"1887";0.000
"Abdullahi";"1888";0.000
"Abdullahi";"1889";0.000
"Abdullahi";"1890";0.000
"Abdullahi";"1891";0.000
"Abdullahi";"1892";0.000
"Abdullahi";"1893";0.000
"Abdullahi";"1894";0.000
"Abdullahi";"1895";0.000
"Abdullahi";"1896";0.000
"Abdullahi";"1897";0.000
"Abdullahi";"1898";0.000
"Abdullahi";"1899";0.000
"Abdullahi";"1900";0.000
"Abdullahi";"1901";0.000
"Abdullahi";"1902";0.000
"Abdullahi";"1903";0.000
"Abdullahi";"1904";0.000
"Abdullahi";"1905";0.000
"Abdullahi";"1906";0.000
"Abdullahi";"1907";0.000
"Abdullahi";"1908";0.000
"Abdullahi";"1909";0.000
"Abdullahi";"1910";0.000
"Abdullahi";"1911";0.000
"Abdullahi";"1912";0.000
"Abdullahi";"1913";0.000
"Abdullahi";"1914";0.000
"Abdullahi";"1915";0.000
"Abdullahi";"1916";0.000
"Abdullahi";"1917";0.000
"Abdullahi";"1918";0.000
"Abdullahi";"1919";0.000
"Abdullahi";"1920";0.000
"Abdullahi";"1921";0.000
"Abdullahi";"1922";0.000
"Abdullahi";"1923";0.000
"Abdullahi";"1924";0.000
"Abdullahi";"1925";0.000
"Abdullahi";"1926";0.000
"Abdullahi";"1927";0.000
"Abdullahi";"1928";0.000
"Abdullahi";"1929";0.000
"Abdullahi";"1930";0.000
"Abdullahi";"1931";0.000
"Abdullahi";"1932";0.000
"Abdullahi";"1933";0.000
"Abdullahi";"1934";0.000
"Abdullahi";"1935";0.000
"Abdullahi";"1936";0.005
"Abdullahi";"1937";0.000
"Abdullahi";"1938";0.005
"Abdullahi";"1939";0.000
"Abdullahi";"1940";0.000
"Abdullahi";"1941";0.004
"Abdullahi";"1942";0.004
"Abdullahi";"1943";0.000
"Abdullahi";"1944";0.003
"Abdullahi";"1945";.
"Abdullahi";"1946";.
"Abdullahi";"1947";.
"Abdullahi";"1948";0.012
"Abdullahi";"1949";.
"Abdullahi";"1950";.
"Abdullahi";"1951";.
"Abdullahi";"1952";.
"Abdullahi";"1953";.
"Abdullahi";"1954";0.012
"Abdullahi";"1955";0.015
"Abdullahi";"1956";0.011
"Abdullahi";"1957";.
"Abdullahi";"1958";0.011
"Abdullahi";"1959";.
"Abdullahi";"1960";0.014
"Abdullahi";"1961";0.011
"Abdullahi";"1962";0.016
"Abdullahi";"1963";0.024
"Abdullahi";"1964";0.010
"Abdullahi";"1965";0.027
"Abdullahi";"1966";0.012
"Abdullahi";"1967";0.017
"Abdullahi";"1968";0.031
"Abdullahi";"1969";0.017
"Abdullahi";"1970";0.032
"Abdullahi";"1971";.
"Abdullahi";"1972";0.017
"Abdullahi";"1973";0.013
"Abdullahi";"1974";0.010
"Abdullahi";"1975";0.029
"Abdullahi";"1976";0.011
"Abdullahi";"1977";0.014
"Abdullahi";"1978";0.022
"Abdullahi";"1979";0.013
"Abdullahi";"1980";0.042
"Abdullahi";"1981";0.019
"Abdullahi";"1982";0.018
"Abdullahi";"1983";0.021
"Abdullahi";"1984";0.029
"Abdullahi";"1985";0.047
"Abdullahi";"1986";0.039
"Abdullahi";"1987";0.029
"Abdullahi";"1988";0.042
"Abdullahi";"1989";0.027
"Abdullahi";"1990";0.025
"Abdullahi";"1991";0.015
"Abdullahi";"1992";0.033
"Abdullahi";"1993";0.016
"Abdullahi";"1994";0.027
"Abdullahi";"1995";0.027
"Abdullahi";"1996";0.032
"Abdullahi";"1997";0.031
"Abdullahi";"1998";0.057
"Abdullahi";"1999";0.048
"Abdullahi";"2000";0.046
"Abdullahi";"2001";0.018
"Abdullahi";"2002";0.046
"Abdullahi";"2003";0.024
"Abdullahi";"2004";0.030
"Abdullahi";"2005";0.036
"Abdullahi";"2006";0.044
"Abdullahi";"2007";0.044
"Abdullahi";"2008";0.023
"Abdullahi";"2009";0.045
"Abdullahi";"2010";0.026
"Abdullahi";"2011";0.027
"Abdullahi";"2012";0.018
"Abdullahi";"2013";0.037
"Abdullahi";"2014";0.019
"Abdullahi";"2015";0.037
"Abdullahi";"2016";0.019
"Abdullahi";"2017";0.042
"Abdullahi";"2018";0.030
"Abdullahi";"2019";0.034
"Abdullahi";"2020";0.025
"Abdulrahman";"1880";0.000
"Abdulrahman";"1881";0.000
"Abdulrahman";"1882";0.000
"Abdulrahman";"1883";0.000
"Abdulrahman";"1884";0.000
"Abdulrahman";"1885";0.000
"Abdulrahman";"1886";0.000
"Abdulrahman";"1887";0.000
"Abdulrahman";"1888";0.000
"Abdulrahman";"1889";0.000
"Abdulrahman";"1890";0.000
"Abdulrahman";"1891";0.000
"Abdulrahman";"1892";0.000
"Abdulrahman";"1893";0.000
"Abdulrahman";"1894";0.000
"Abdulrahman";"1895";0.000
"Abdulrahman";"1896";0.000
"Abdulrahman";"1897";0.000
"Abdulrahman";"1898";0.000
"Abdulrahman";"1899";0.000
"Abdulrahman";"1900";0.000
"Abdulrahman";"1901";0.000
"Abdulrahman";"1902";0.000
"Abdulrahman";"1903";0.000
"Abdulrahman";"1904";0.000
"Abdulrahman";"1905";0.000
"Abdulrahman";"1906";0.000
"Abdulrahman";"1907";0.000
"Abdulrahman";"1908";0.000
"Abdulrahman";"1909";0.000
"Abdulrahman";"1910";0.000
"Abdulrahman";"1911";0.000
"Abdulrahman";"1912";0.000
"Abdulrahman";"1913";0.000
"Abdulrahman";"1914";0.000
"Abdulrahman";"1915";0.000
"Abdulrahman";"1916";0.000
"Abdulrahman";"1917";0.000
"Abdulrahman";"1918";0.000
"Abdulrahman";"1919";0.000
"Abdulrahman";"1920";0.000
"Abdulrahman";"1921";0.000
"Abdulrahman";"1922";0.000
"Abdulrahman";"1923";0.000
"Abdulrahman";"1924";0.004
"Abdulrahman";"1925";0.000
"Abdulrahman";"1926";0.000
"Abdulrahman";"1927";0.000
"Abdulrahman";"1928";0.000
"Abdulrahman";"1929";0.000
"Abdulrahman";"1930";0.000
"Abdulrahman";"1931";0.000
"Abdulrahman";"1932";0.000
"Abdulrahman";"1933";0.000
"Abdulrahman";"1934";0.000
"Abdulrahman";"1935";0.000
"Abdulrahman";"1936";0.005
"Abdulrahman";"1937";0.000
"Abdulrahman";"1938";0.000
"Abdulrahman";"1939";0.000
"Abdulrahman";"1940";0.000
"Abdulrahman";"1941";0.000
"Abdulrahman";"1942";0.000
"Abdulrahman";"1943";0.000
"Abdulrahman";"1944";0.000
"Abdulrahman";"1945";.
"Abdulrahman";"1946";.
"Abdulrahman";"1947";.
"Abdulrahman";"1948";.
"Abdulrahman";"1949";.
"Abdulrahman";"1950";.
"Abdulrahman";"1951";.
"Abdulrahman";"1952";.
"Abdulrahman";"1953";.
"Abdulrahman";"1954";.
"Abdulrahman";"1955";.
"Abdulrahman";"1956";.
"Abdulrahman";"1957";.
"Abdulrahman";"1958";.
"Abdulrahman";"1959";.
"Abdulrahman";"1960";0.011
"Abdulrahman";"1961";.
"Abdulrahman";"1962";.
"Abdulrahman";"1963";.
"Abdulrahman";"1964";.
"Abdulrahman";"1965";.
"Abdulrahman";"1966";.
"Abdulrahman";"1967";.
"Abdulrahman";"1968";.
"Abdulrahman";"1969";.
"Abdulrahman";"1970";0.012
"Abdulrahman";"1971";.
"Abdulrahman";"1972";.
"Abdulrahman";"1973";.
"Abdulrahman";"1974";.
"Abdulrahman";"1975";.
"Abdulrahman";"1976";.
"Abdulrahman";"1977";.
"Abdulrahman";"1978";.
"Abdulrahman";"1979";.
"Abdulrahman";"1980";0.013
"Abdulrahman";"1981";0.011
"Abdulrahman";"1982";0.013
"Abdulrahman";"1983";.
"Abdulrahman";"1984";0.016
"Abdulrahman";"1985";0.010
"Abdulrahman";"1986";0.010
"Abdulrahman";"1987";0.021
"Abdulrahman";"1988";0.025
"Abdulrahman";"1989";.
"Abdulrahman";"1990";0.010
"Abdulrahman";"1991";0.015
"Abdulrahman";"1992";0.010
"Abdulrahman";"1993";0.021
"Abdulrahman";"1994";0.011
"Abdulrahman";"1995";.
"Abdulrahman";"1996";0.022
"Abdulrahman";"1997";0.014
"Abdulrahman";"1998";0.014
"Abdulrahman";"1999";0.025
"Abdulrahman";"2000";.
"Abdulrahman";"2001";.
"Abdulrahman";"2002";0.015
"Abdulrahman";"2003";0.018
"Abdulrahman";"2004";0.024
"Abdulrahman";"2005";0.018
"Abdulrahman";"2006";0.024
"Abdulrahman";"2007";0.015
"Abdulrahman";"2008";0.032
"Abdulrahman";"2009";0.031
"Abdulrahman";"2010";0.023
"Abdulrahman";"2011";0.021
"Abdulrahman";"2012";0.021
"Abdulrahman";"2013";.
"Abdulrahman";"2014";0.022
"Abdulrahman";"2015";0.019
"Abdulrahman";"2016";0.022
"Abdulrahman";"2017";0.013
"Abdulrahman";"2018";0.013
"Abdulrahman";"2019";0.017
"Abdulrahman";"2020";.
"Abel";"1880";0.000
"Abel";"1881";0.020
"Abel";"1882";0.000
"Abel";"1883";0.061
"Abel";"1884";0.000
"Abel";"1885";0.000
"Abel";"1886";0.012
"Abel";"1887";0.032
"Abel";"1888";0.041
"Abel";"1889";0.020
"Abel";"1890";0.027
"Abel";"1891";0.016
"Abel";"1892";0.016
"Abel";"1893";0.036
"Abel";"1894";0.014
"Abel";"1895";0.013
"Abel";"1896";0.012
"Abel";"1897";0.012
"Abel";"1898";0.006
"Abel";"1899";0.006
"Abel";"1900";0.011
"Abel";"1901";0.010
"Abel";"1902";0.015
"Abel";"1903";0.000
"Abel";"1904";0.000
"Abel";"1905";0.025
"Abel";"1906";0.000
"Abel";"1907";0.009
"Abel";"1908";0.013
"Abel";"1909";0.013
"Abel";"1910";0.000
"Abel";"1911";0.004
"Abel";"1912";0.004
"Abel";"1913";0.004
"Abel";"1914";0.012
"Abel";"1915";0.016
"Abel";"1916";0.004
"Abel";"1917";0.004
"Abel";"1918";0.008
"Abel";"1919";0.008
"Abel";"1920";0.003
"Abel";"1921";0.000
"Abel";"1922";0.000
"Abel";"1923";0.004
"Abel";"1924";0.004
"Abel";"1925";0.004
"Abel";"1926";0.000
"Abel";"1927";0.004
"Abel";"1928";0.004
"Abel";"1929";0.004
"Abel";"1930";0.004
"Abel";"1931";0.005
"Abel";"1932";0.000
"Abel";"1933";0.000
"Abel";"1934";0.000
"Abel";"1935";0.005
"Abel";"1936";0.000
"Abel";"1937";0.000
"Abel";"1938";0.000
"Abel";"1939";0.004
"Abel";"1940";0.000
"Abel";"1941";0.000
"Abel";"1942";0.008
"Abel";"1943";0.000
"Abel";"1944";0.003
"Abel";"1945";.
"Abel";"1946";.
"Abel";"1947";.
"Abel";"1948";.
"Abel";"1949";.
"Abel";"1950";.
"Abel";"1951";.
"Abel";"1952";.
"Abel";"1953";.
"Abel";"1954";.
"Abel";"1955";.
"Abel";"1956";.
"Abel";"1957";.
"Abel";"1958";.
"Abel";"1959";.
"Abel";"1960";.
"Abel";"1961";.
"Abel";"1962";.
"Abel";"1963";.
"Abel";"1964";.
"Abel";"1965";.
"Abel";"1966";.
"Abel";"1967";.
"Abel";"1968";.
"Abel";"1969";.
"Abel";"1970";.
"Abel";"1971";.
"Abel";"1972";.
"Abel";"1973";.
"Abel";"1974";.
"Abel";"1975";.
"Abel";"1976";.
"Abel";"1977";0.011
"Abel";"1978";.
"Abel";"1979";0.013
"Abel";"1980";0.013
"Abel";"1981";.
"Abel";"1982";.
"Abel";"1983";.
"Abel";"1984";0.016
"Abel";"1985";0.016
"Abel";"1986";.
"Abel";"1987";0.016
"Abel";"1988";0.015
"Abel";"1989";.
"Abel";"1990";0.027
"Abel";"1991";0.018
"Abel";"1992";0.015
"Abel";"1993";0.024
"Abel";"1994";0.016
"Abel";"1995";0.035
"Abel";"1996";0.011
"Abel";"1997";0.025
"Abel";"1998";0.037
"Abel";"1999";0.025
"Abel";"2000";0.060
"Abel";"2001";0.018
"Abel";"2002";0.034
"Abel";"2003";0.024
"Abel";"2004";0.030
"Abel";"2005";0.015
"Abel";"2006";0.041
"Abel";"2007";0.021
"Abel";"2008";0.023
"Abel";"2009";0.045
"Abel";"2010";0.032
"Abel";"2011";0.021
"Abel";"2012";0.051
"Abel";"2013";0.059
"Abel";"2014";0.102
"Abel";"2015";0.159
"Abel";"2016";0.075
"Abel";"2017";0.166
"Abel";"2018";0.151
"Abel";"2019";0.240
"Abel";"2020";0.239
"Abraham";"1880";0.085
"Abraham";"1881";0.098
"Abraham";"1882";0.117
"Abraham";"1883";0.153
"Abraham";"1884";0.141
"Abraham";"1885";0.190
"Abraham";"1886";0.141
"Abraham";"1887";0.148
"Abraham";"1888";0.113
"Abraham";"1889";0.138
"Abraham";"1890";0.177
"Abraham";"1891";0.089
"Abraham";"1892";0.047
"Abraham";"1893";0.143
"Abraham";"1894";0.118
"Abraham";"1895";0.070
"Abraham";"1896";0.074
"Abraham";"1897";0.102
"Abraham";"1898";0.090
"Abraham";"1899";0.079
"Abraham";"1900";0.108
"Abraham";"1901";0.047
"Abraham";"1902";0.066
"Abraham";"1903";0.090
"Abraham";"1904";0.060
"Abraham";"1905";0.069
"Abraham";"1906";0.047
"Abraham";"1907";0.028
"Abraham";"1908";0.053
"Abraham";"1909";0.056
"Abraham";"1910";0.038
"Abraham";"1911";0.058
"Abraham";"1912";0.036
"Abraham";"1913";0.040
"Abraham";"1914";0.040
"Abraham";"1915";0.057
"Abraham";"1916";0.041
"Abraham";"1917";0.027
"Abraham";"1918";0.039
"Abraham";"1919";0.028
"Abraham";"1920";0.014
"Abraham";"1921";0.018
"Abraham";"1922";0.019
"Abraham";"1923";0.033
"Abraham";"1924";0.043
"Abraham";"1925";0.020
"Abraham";"1926";0.008
"Abraham";"1927";0.017
"Abraham";"1928";0.022
"Abraham";"1929";0.018
"Abraham";"1930";0.022
"Abraham";"1931";0.005
"Abraham";"1932";0.014
"Abraham";"1933";0.010
"Abraham";"1934";0.000
"Abraham";"1935";0.015
"Abraham";"1936";0.000
"Abraham";"1937";0.005
"Abraham";"1938";0.009
"Abraham";"1939";0.004
"Abraham";"1940";0.009
"Abraham";"1941";0.009
"Abraham";"1942";0.020
"Abraham";"1943";0.004
"Abraham";"1944";0.010
"Abraham";"1945";.
"Abraham";"1946";.
"Abraham";"1947";.
"Abraham";"1948";.
"Abraham";"1949";0.012
"Abraham";"1950";.
"Abraham";"1951";.
"Abraham";"1952";0.012
"Abraham";"1953";.
"Abraham";"1954";.
"Abraham";"1955";.
"Abraham";"1956";.
"Abraham";"1957";.
"Abraham";"1958";.
"Abraham";"1959";0.014
"Abraham";"1960";0.020
"Abraham";"1961";0.017
"Abraham";"1962";.
"Abraham";"1963";.
"Abraham";"1964";.
"Abraham";"1965";.
"Abraham";"1966";0.015
"Abraham";"1967";.
"Abraham";"1968";0.012
"Abraham";"1969";0.010
"Abraham";"1970";0.010
"Abraham";"1971";.
"Abraham";"1972";0.015
"Abraham";"1973";.
"Abraham";"1974";.
"Abraham";"1975";0.013
"Abraham";"1976";.
"Abraham";"1977";0.011
"Abraham";"1978";.
"Abraham";"1979";0.016
"Abraham";"1980";0.016
"Abraham";"1981";0.016
"Abraham";"1982";0.016
"Abraham";"1983";0.034
"Abraham";"1984";0.024
"Abraham";"1985";0.037
"Abraham";"1986";0.021
"Abraham";"1987";0.023
"Abraham";"1988";0.020
"Abraham";"1989";0.022
"Abraham";"1990";0.027
"Abraham";"1991";0.025
"Abraham";"1992";0.013
"Abraham";"1993";0.011
"Abraham";"1994";0.029
