"fornavn";"år";"Andel av fødte (prosent)"
"Inger-Lise";"2018";.
"Inger-Lise";"2019";.
"Inger-Lise";"2020";.
"Inger-Marie";"1880";0.000
"Inger-Marie";"1881";0.000
"Inger-Marie";"1882";0.000
"Inger-Marie";"1883";0.000
"Inger-Marie";"1884";0.000
"Inger-Marie";"1885";0.000
"Inger-Marie";"1886";0.000
"Inger-Marie";"1887";0.000
"Inger-Marie";"1888";0.000
"Inger-Marie";"1889";0.000
"Inger-Marie";"1890";0.007
"Inger-Marie";"1891";0.000
"Inger-Marie";"1892";0.000
"Inger-Marie";"1893";0.000
"Inger-Marie";"1894";0.000
"Inger-Marie";"1895";0.000
"Inger-Marie";"1896";0.000
"Inger-Marie";"1897";0.000
"Inger-Marie";"1898";0.005
"Inger-Marie";"1899";0.000
"Inger-Marie";"1900";0.005
"Inger-Marie";"1901";0.000
"Inger-Marie";"1902";0.000
"Inger-Marie";"1903";0.000
"Inger-Marie";"1904";0.000
"Inger-Marie";"1905";0.000
"Inger-Marie";"1906";0.000
"Inger-Marie";"1907";0.000
"Inger-Marie";"1908";0.000
"Inger-Marie";"1909";0.000
"Inger-Marie";"1910";0.008
"Inger-Marie";"1911";0.000
"Inger-Marie";"1912";0.004
"Inger-Marie";"1913";0.008
"Inger-Marie";"1914";0.000
"Inger-Marie";"1915";0.000
"Inger-Marie";"1916";0.016
"Inger-Marie";"1917";0.000
"Inger-Marie";"1918";0.008
"Inger-Marie";"1919";0.025
"Inger-Marie";"1920";0.007
"Inger-Marie";"1921";0.015
"Inger-Marie";"1922";0.019
"Inger-Marie";"1923";0.038
"Inger-Marie";"1924";0.008
"Inger-Marie";"1925";0.017
"Inger-Marie";"1926";0.021
"Inger-Marie";"1927";0.040
"Inger-Marie";"1928";0.027
"Inger-Marie";"1929";0.023
"Inger-Marie";"1930";0.023
"Inger-Marie";"1931";0.033
"Inger-Marie";"1932";0.033
"Inger-Marie";"1933";0.041
"Inger-Marie";"1934";0.021
"Inger-Marie";"1935";0.026
"Inger-Marie";"1936";0.020
"Inger-Marie";"1937";0.024
"Inger-Marie";"1938";0.023
"Inger-Marie";"1939";0.037
"Inger-Marie";"1940";0.040
"Inger-Marie";"1941";0.037
"Inger-Marie";"1942";0.025
"Inger-Marie";"1943";0.038
"Inger-Marie";"1944";0.028
"Inger-Marie";"1945";0.040
"Inger-Marie";"1946";0.024
"Inger-Marie";"1947";0.034
"Inger-Marie";"1948";0.035
"Inger-Marie";"1949";0.023
"Inger-Marie";"1950";0.023
"Inger-Marie";"1951";.
"Inger-Marie";"1952";0.019
"Inger-Marie";"1953";.
"Inger-Marie";"1954";.
"Inger-Marie";"1955";0.016
"Inger-Marie";"1956";0.015
"Inger-Marie";"1957";0.022
"Inger-Marie";"1958";0.030
"Inger-Marie";"1959";0.012
"Inger-Marie";"1960";0.015
"Inger-Marie";"1961";0.021
"Inger-Marie";"1962";0.021
"Inger-Marie";"1963";0.011
"Inger-Marie";"1964";0.014
"Inger-Marie";"1965";.
"Inger-Marie";"1966";.
"Inger-Marie";"1967";.
"Inger-Marie";"1968";.
"Inger-Marie";"1969";.
"Inger-Marie";"1970";.
"Inger-Marie";"1971";.
"Inger-Marie";"1972";.
"Inger-Marie";"1973";.
"Inger-Marie";"1974";0.011
"Inger-Marie";"1975";0.017
"Inger-Marie";"1976";0.023
"Inger-Marie";"1977";0.018
"Inger-Marie";"1978";.
"Inger-Marie";"1979";0.014
"Inger-Marie";"1980";.
"Inger-Marie";"1981";.
"Inger-Marie";"1982";0.011
"Inger-Marie";"1983";.
"Inger-Marie";"1984";.
"Inger-Marie";"1985";0.011
"Inger-Marie";"1986";.
"Inger-Marie";"1987";0.022
"Inger-Marie";"1988";0.013
"Inger-Marie";"1989";0.010
"Inger-Marie";"1990";.
"Inger-Marie";"1991";.
"Inger-Marie";"1992";.
"Inger-Marie";"1993";.
"Inger-Marie";"1994";.
"Inger-Marie";"1995";.
"Inger-Marie";"1996";.
"Inger-Marie";"1997";.
"Inger-Marie";"1998";.
"Inger-Marie";"1999";.
"Inger-Marie";"2000";.
"Inger-Marie";"2001";.
"Inger-Marie";"2002";.
"Inger-Marie";"2003";.
"Inger-Marie";"2004";.
"Inger-Marie";"2005";.
"Inger-Marie";"2006";.
"Inger-Marie";"2007";.
"Inger-Marie";"2008";.
"Inger-Marie";"2009";.
"Inger-Marie";"2010";.
"Inger-Marie";"2011";.
"Inger-Marie";"2012";.
"Inger-Marie";"2013";.
"Inger-Marie";"2014";.
"Inger-Marie";"2015";.
"Inger-Marie";"2016";.
"Inger-Marie";"2017";.
"Inger-Marie";"2018";.
"Inger-Marie";"2019";.
"Inger-Marie";"2020";.
"Ingerid";"1880";0.031
"Ingerid";"1881";0.015
"Ingerid";"1882";0.038
"Ingerid";"1883";0.023
"Ingerid";"1884";0.074
"Ingerid";"1885";0.050
"Ingerid";"1886";0.028
"Ingerid";"1887";0.052
"Ingerid";"1888";0.066
"Ingerid";"1889";0.040
"Ingerid";"1890";0.022
"Ingerid";"1891";0.028
"Ingerid";"1892";0.074
"Ingerid";"1893";0.050
"Ingerid";"1894";0.055
"Ingerid";"1895";0.051
"Ingerid";"1896";0.044
"Ingerid";"1897";0.058
"Ingerid";"1898";0.046
"Ingerid";"1899";0.065
"Ingerid";"1900";0.049
"Ingerid";"1901";0.062
"Ingerid";"1902";0.038
"Ingerid";"1903";0.051
"Ingerid";"1904";0.046
"Ingerid";"1905";0.087
"Ingerid";"1906";0.072
"Ingerid";"1907";0.071
"Ingerid";"1908";0.105
"Ingerid";"1909";0.084
"Ingerid";"1910";0.089
"Ingerid";"1911";0.079
"Ingerid";"1912";0.053
"Ingerid";"1913";0.049
"Ingerid";"1914";0.061
"Ingerid";"1915";0.089
"Ingerid";"1916";0.068
"Ingerid";"1917";0.062
"Ingerid";"1918";0.066
"Ingerid";"1919";0.050
"Ingerid";"1920";0.076
"Ingerid";"1921";0.048
"Ingerid";"1922";0.034
"Ingerid";"1923";0.080
"Ingerid";"1924";0.061
"Ingerid";"1925";0.055
"Ingerid";"1926";0.051
"Ingerid";"1927";0.076
"Ingerid";"1928";0.063
"Ingerid";"1929";0.042
"Ingerid";"1930";0.046
"Ingerid";"1931";0.038
"Ingerid";"1932";0.038
"Ingerid";"1933";0.026
"Ingerid";"1934";0.021
"Ingerid";"1935";0.026
"Ingerid";"1936";0.035
"Ingerid";"1937";0.020
"Ingerid";"1938";0.019
"Ingerid";"1939";0.041
"Ingerid";"1940";0.027
"Ingerid";"1941";0.028
"Ingerid";"1942";0.017
"Ingerid";"1943";0.004
"Ingerid";"1944";0.010
"Ingerid";"1945";0.013
"Ingerid";"1946";0.027
"Ingerid";"1947";0.012
"Ingerid";"1948";.
"Ingerid";"1949";0.026
"Ingerid";"1950";0.023
"Ingerid";"1951";.
"Ingerid";"1952";0.016
"Ingerid";"1953";0.035
"Ingerid";"1954";0.013
"Ingerid";"1955";0.022
"Ingerid";"1956";0.015
"Ingerid";"1957";0.018
"Ingerid";"1958";0.021
"Ingerid";"1959";0.015
"Ingerid";"1960";.
"Ingerid";"1961";0.018
"Ingerid";"1962";.
"Ingerid";"1963";.
"Ingerid";"1964";0.017
"Ingerid";"1965";0.019
"Ingerid";"1966";0.016
"Ingerid";"1967";0.013
"Ingerid";"1968";0.013
"Ingerid";"1969";0.010
"Ingerid";"1970";.
"Ingerid";"1971";.
"Ingerid";"1972";0.016
"Ingerid";"1973";0.011
"Ingerid";"1974";0.016
"Ingerid";"1975";0.023
"Ingerid";"1976";0.032
"Ingerid";"1977";0.018
"Ingerid";"1978";0.015
"Ingerid";"1979";.
"Ingerid";"1980";0.023
"Ingerid";"1981";0.014
"Ingerid";"1982";0.014
"Ingerid";"1983";0.020
"Ingerid";"1984";0.022
"Ingerid";"1985";0.014
"Ingerid";"1986";0.019
"Ingerid";"1987";0.024
"Ingerid";"1988";0.018
"Ingerid";"1989";0.026
"Ingerid";"1990";0.023
"Ingerid";"1991";0.032
"Ingerid";"1992";0.019
"Ingerid";"1993";0.017
"Ingerid";"1994";0.020
"Ingerid";"1995";0.020
"Ingerid";"1996";0.014
"Ingerid";"1997";0.018
"Ingerid";"1998";0.034
"Ingerid";"1999";0.031
"Ingerid";"2000";0.034
"Ingerid";"2001";0.019
"Ingerid";"2002";0.022
"Ingerid";"2003";.
"Ingerid";"2004";.
"Ingerid";"2005";.
"Ingerid";"2006";0.022
"Ingerid";"2007";0.019
"Ingerid";"2008";0.018
"Ingerid";"2009";0.021
"Ingerid";"2010";0.024
"Ingerid";"2011";.
"Ingerid";"2012";.
"Ingerid";"2013";0.019
"Ingerid";"2014";.
"Ingerid";"2015";.
"Ingerid";"2016";.
"Ingerid";"2017";.
"Ingerid";"2018";.
"Ingerid";"2019";.
"Ingerid";"2020";.
"Ingfrid";"1880";0.000
"Ingfrid";"1881";0.000
"Ingfrid";"1882";0.000
"Ingfrid";"1883";0.000
"Ingfrid";"1884";0.011
"Ingfrid";"1885";0.000
"Ingfrid";"1886";0.000
"Ingfrid";"1887";0.009
"Ingfrid";"1888";0.000
"Ingfrid";"1889";0.000
"Ingfrid";"1890";0.000
"Ingfrid";"1891";0.000
"Ingfrid";"1892";0.000
"Ingfrid";"1893";0.000
"Ingfrid";"1894";0.000
"Ingfrid";"1895";0.006
"Ingfrid";"1896";0.006
"Ingfrid";"1897";0.011
"Ingfrid";"1898";0.005
"Ingfrid";"1899";0.000
"Ingfrid";"1900";0.000
"Ingfrid";"1901";0.010
"Ingfrid";"1902";0.009
"Ingfrid";"1903";0.009
"Ingfrid";"1904";0.009
"Ingfrid";"1905";0.014
"Ingfrid";"1906";0.009
"Ingfrid";"1907";0.013
"Ingfrid";"1908";0.004
"Ingfrid";"1909";0.008
"Ingfrid";"1910";0.017
"Ingfrid";"1911";0.033
"Ingfrid";"1912";0.024
"Ingfrid";"1913";0.033
"Ingfrid";"1914";0.028
"Ingfrid";"1915";0.024
"Ingfrid";"1916";0.024
"Ingfrid";"1917";0.035
"Ingfrid";"1918";0.023
"Ingfrid";"1919";0.025
"Ingfrid";"1920";0.045
"Ingfrid";"1921";0.033
"Ingfrid";"1922";0.026
"Ingfrid";"1923";0.023
"Ingfrid";"1924";0.028
"Ingfrid";"1925";0.051
"Ingfrid";"1926";0.068
"Ingfrid";"1927";0.022
"Ingfrid";"1928";0.049
"Ingfrid";"1929";0.070
"Ingfrid";"1930";0.046
"Ingfrid";"1931";0.057
"Ingfrid";"1932";0.057
"Ingfrid";"1933";0.067
"Ingfrid";"1934";0.103
"Ingfrid";"1935";0.083
"Ingfrid";"1936";0.076
"Ingfrid";"1937";0.088
"Ingfrid";"1938";0.089
"Ingfrid";"1939";0.050
"Ingfrid";"1940";0.067
"Ingfrid";"1941";0.075
"Ingfrid";"1942";0.058
"Ingfrid";"1943";0.065
"Ingfrid";"1944";0.055
"Ingfrid";"1945";0.046
"Ingfrid";"1946";0.048
"Ingfrid";"1947";0.047
"Ingfrid";"1948";0.058
"Ingfrid";"1949";0.030
"Ingfrid";"1950";0.063
"Ingfrid";"1951";0.048
"Ingfrid";"1952";0.042
"Ingfrid";"1953";0.035
"Ingfrid";"1954";0.035
"Ingfrid";"1955";0.037
"Ingfrid";"1956";0.030
"Ingfrid";"1957";0.055
"Ingfrid";"1958";0.015
"Ingfrid";"1959";0.030
"Ingfrid";"1960";0.027
"Ingfrid";"1961";0.036
"Ingfrid";"1962";0.029
"Ingfrid";"1963";0.014
"Ingfrid";"1964";.
"Ingfrid";"1965";0.014
"Ingfrid";"1966";.
"Ingfrid";"1967";.
"Ingfrid";"1968";0.013
"Ingfrid";"1969";0.018
"Ingfrid";"1970";.
"Ingfrid";"1971";0.018
"Ingfrid";"1972";0.018
"Ingfrid";"1973";0.011
"Ingfrid";"1974";0.019
"Ingfrid";"1975";0.017
"Ingfrid";"1976";.
"Ingfrid";"1977";.
"Ingfrid";"1978";.
"Ingfrid";"1979";.
"Ingfrid";"1980";0.011
"Ingfrid";"1981";.
"Ingfrid";"1982";.
"Ingfrid";"1983";0.017
"Ingfrid";"1984";.
"Ingfrid";"1985";.
"Ingfrid";"1986";.
"Ingfrid";"1987";.
"Ingfrid";"1988";.
"Ingfrid";"1989";.
"Ingfrid";"1990";.
"Ingfrid";"1991";.
"Ingfrid";"1992";.
"Ingfrid";"1993";.
"Ingfrid";"1994";.
"Ingfrid";"1995";.
"Ingfrid";"1996";.
"Ingfrid";"1997";.
"Ingfrid";"1998";.
"Ingfrid";"1999";.
"Ingfrid";"2000";.
"Ingfrid";"2001";.
"Ingfrid";"2002";.
"Ingfrid";"2003";.
"Ingfrid";"2004";.
"Ingfrid";"2005";.
"Ingfrid";"2006";.
"Ingfrid";"2007";.
"Ingfrid";"2008";.
"Ingfrid";"2009";.
"Ingfrid";"2010";.
"Ingfrid";"2011";.
"Ingfrid";"2012";.
"Ingfrid";"2013";.
"Ingfrid";"2014";.
"Ingfrid";"2015";.
"Ingfrid";"2016";.
"Ingfrid";"2017";.
"Ingfrid";"2018";.
"Ingfrid";"2019";.
"Ingfrid";"2020";.
"Inghild";"1880";0.000
"Inghild";"1881";0.000
"Inghild";"1882";0.000
"Inghild";"1883";0.000
"Inghild";"1884";0.000
"Inghild";"1885";0.000
"Inghild";"1886";0.009
"Inghild";"1887";0.000
"Inghild";"1888";0.008
"Inghild";"1889";0.000
"Inghild";"1890";0.000
"Inghild";"1891";0.007
"Inghild";"1892";0.007
"Inghild";"1893";0.000
"Inghild";"1894";0.000
"Inghild";"1895";0.000
"Inghild";"1896";0.000
"Inghild";"1897";0.005
"Inghild";"1898";0.005
"Inghild";"1899";0.005
"Inghild";"1900";0.005
"Inghild";"1901";0.005
"Inghild";"1902";0.000
"Inghild";"1903";0.005
"Inghild";"1904";0.005
"Inghild";"1905";0.009
"Inghild";"1906";0.005
"Inghild";"1907";0.009
"Inghild";"1908";0.000
"Inghild";"1909";0.008
"Inghild";"1910";0.017
"Inghild";"1911";0.004
"Inghild";"1912";0.000
"Inghild";"1913";0.000
"Inghild";"1914";0.008
"Inghild";"1915";0.004
"Inghild";"1916";0.016
"Inghild";"1917";0.000
"Inghild";"1918";0.000
"Inghild";"1919";0.021
"Inghild";"1920";0.000
"Inghild";"1921";0.007
"Inghild";"1922";0.008
"Inghild";"1923";0.015
"Inghild";"1924";0.012
"Inghild";"1925";0.004
"Inghild";"1926";0.004
"Inghild";"1927";0.009
"Inghild";"1928";0.009
"Inghild";"1929";0.014
"Inghild";"1930";0.005
"Inghild";"1931";0.009
"Inghild";"1932";0.019
"Inghild";"1933";0.005
"Inghild";"1934";0.010
"Inghild";"1935";0.005
"Inghild";"1936";0.005
"Inghild";"1937";0.005
"Inghild";"1938";0.005
"Inghild";"1939";0.005
"Inghild";"1940";0.000
"Inghild";"1941";0.005
"Inghild";"1942";0.008
"Inghild";"1943";0.019
"Inghild";"1944";0.014
"Inghild";"1945";.
"Inghild";"1946";0.018
"Inghild";"1947";0.016
"Inghild";"1948";0.016
"Inghild";"1949";.
"Inghild";"1950";0.016
"Inghild";"1951";0.027
"Inghild";"1952";0.036
"Inghild";"1953";0.025
"Inghild";"1954";0.013
"Inghild";"1955";0.012
"Inghild";"1956";.
"Inghild";"1957";0.012
"Inghild";"1958";0.012
"Inghild";"1959";.
"Inghild";"1960";0.012
"Inghild";"1961";0.018
"Inghild";"1962";0.024
"Inghild";"1963";0.023
"Inghild";"1964";0.022
"Inghild";"1965";0.014
"Inghild";"1966";0.022
"Inghild";"1967";0.011
"Inghild";"1968";0.013
"Inghild";"1969";0.015
"Inghild";"1970";0.013
"Inghild";"1971";0.016
"Inghild";"1972";.
"Inghild";"1973";0.014
"Inghild";"1974";0.011
"Inghild";"1975";.
"Inghild";"1976";0.015
"Inghild";"1977";0.018
"Inghild";"1978";.
"Inghild";"1979";.
"Inghild";"1980";0.026
"Inghild";"1981";.
"Inghild";"1982";.
"Inghild";"1983";0.011
"Inghild";"1984";.
"Inghild";"1985";0.011
"Inghild";"1986";0.019
"Inghild";"1987";.
"Inghild";"1988";.
"Inghild";"1989";.
"Inghild";"1990";.
"Inghild";"1991";0.013
"Inghild";"1992";.
"Inghild";"1993";.
"Inghild";"1994";.
"Inghild";"1995";.
"Inghild";"1996";.
"Inghild";"1997";.
"Inghild";"1998";.
"Inghild";"1999";.
"Inghild";"2000";.
"Inghild";"2001";.
"Inghild";"2002";.
"Inghild";"2003";0.013
"Inghild";"2004";.
"Inghild";"2005";.
"Inghild";"2006";.
"Inghild";"2007";.
"Inghild";"2008";.
"Inghild";"2009";.
"Inghild";"2010";.
"Inghild";"2011";.
"Inghild";"2012";.
"Inghild";"2013";.
"Inghild";"2014";.
"Inghild";"2015";.
"Inghild";"2016";.
"Inghild";"2017";.
"Inghild";"2018";.
"Inghild";"2019";.
"Inghild";"2020";.
"Ingjerd";"1880";0.016
"Ingjerd";"1881";0.015
"Ingjerd";"1882";0.013
"Ingjerd";"1883";0.000
"Ingjerd";"1884";0.053
"Ingjerd";"1885";0.010
"Ingjerd";"1886";0.009
"Ingjerd";"1887";0.009
"Ingjerd";"1888";0.017
"Ingjerd";"1889";0.000
"Ingjerd";"1890";0.015
"Ingjerd";"1891";0.007
"Ingjerd";"1892";0.007
"Ingjerd";"1893";0.025
"Ingjerd";"1894";0.006
"Ingjerd";"1895";0.029
"Ingjerd";"1896";0.011
"Ingjerd";"1897";0.027
"Ingjerd";"1898";0.031
"Ingjerd";"1899";0.020
"Ingjerd";"1900";0.005
"Ingjerd";"1901";0.014
"Ingjerd";"1902";0.038
"Ingjerd";"1903";0.023
"Ingjerd";"1904";0.028
"Ingjerd";"1905";0.018
"Ingjerd";"1906";0.036
"Ingjerd";"1907";0.027
"Ingjerd";"1908";0.026
"Ingjerd";"1909";0.050
"Ingjerd";"1910";0.046
"Ingjerd";"1911";0.021
"Ingjerd";"1912";0.040
"Ingjerd";"1913";0.020
"Ingjerd";"1914";0.049
"Ingjerd";"1915";0.061
"Ingjerd";"1916";0.040
"Ingjerd";"1917";0.054
"Ingjerd";"1918";0.058
"Ingjerd";"1919";0.058
"Ingjerd";"1920";0.048
"Ingjerd";"1921";0.078
"Ingjerd";"1922";0.068
"Ingjerd";"1923";0.088
"Ingjerd";"1924";0.093
"Ingjerd";"1925";0.046
"Ingjerd";"1926";0.068
"Ingjerd";"1927";0.067
"Ingjerd";"1928";0.085
"Ingjerd";"1929";0.056
"Ingjerd";"1930";0.083
"Ingjerd";"1931";0.033
"Ingjerd";"1932";0.100
"Ingjerd";"1933";0.093
"Ingjerd";"1934";0.057
"Ingjerd";"1935";0.088
"Ingjerd";"1936";0.142
"Ingjerd";"1937";0.127
"Ingjerd";"1938";0.122
"Ingjerd";"1939";0.087
"Ingjerd";"1940";0.130
"Ingjerd";"1941";0.116
"Ingjerd";"1942";0.157
"Ingjerd";"1943";0.115
"Ingjerd";"1944";0.128
"Ingjerd";"1945";0.155
"Ingjerd";"1946";0.140
"Ingjerd";"1947";0.192
"Ingjerd";"1948";0.145
"Ingjerd";"1949";0.144
"Ingjerd";"1950";0.099
"Ingjerd";"1951";0.109
"Ingjerd";"1952";0.117
"Ingjerd";"1953";0.140
"Ingjerd";"1954";0.069
"Ingjerd";"1955";0.096
"Ingjerd";"1956";0.064
"Ingjerd";"1957";0.089
"Ingjerd";"1958";0.079
"Ingjerd";"1959";0.055
"Ingjerd";"1960";0.060
"Ingjerd";"1961";0.066
"Ingjerd";"1962";0.044
"Ingjerd";"1963";0.054
"Ingjerd";"1964";0.053
"Ingjerd";"1965";0.044
"Ingjerd";"1966";0.059
"Ingjerd";"1967";0.067
"Ingjerd";"1968";0.034
"Ingjerd";"1969";0.036
"Ingjerd";"1970";0.045
"Ingjerd";"1971";0.062
"Ingjerd";"1972";0.037
"Ingjerd";"1973";0.052
"Ingjerd";"1974";0.022
"Ingjerd";"1975";0.023
"Ingjerd";"1976";0.029
"Ingjerd";"1977";0.048
"Ingjerd";"1978";0.044
"Ingjerd";"1979";0.038
"Ingjerd";"1980";0.046
"Ingjerd";"1981";0.023
"Ingjerd";"1982";0.059
"Ingjerd";"1983";0.040
"Ingjerd";"1984";0.025
"Ingjerd";"1985";0.014
"Ingjerd";"1986";0.016
"Ingjerd";"1987";.
"Ingjerd";"1988";0.016
"Ingjerd";"1989";0.013
"Ingjerd";"1990";0.013
"Ingjerd";"1991";0.013
"Ingjerd";"1992";0.014
"Ingjerd";"1993";0.011
"Ingjerd";"1994";.
"Ingjerd";"1995";0.017
"Ingjerd";"1996";.
"Ingjerd";"1997";.
"Ingjerd";"1998";.
"Ingjerd";"1999";0.015
"Ingjerd";"2000";.
"Ingjerd";"2001";0.013
"Ingjerd";"2002";.
"Ingjerd";"2003";.
"Ingjerd";"2004";.
"Ingjerd";"2005";.
"Ingjerd";"2006";.
"Ingjerd";"2007";.
"Ingjerd";"2008";.
"Ingjerd";"2009";.
"Ingjerd";"2010";.
"Ingjerd";"2011";.
"Ingjerd";"2012";.
"Ingjerd";"2013";.
"Ingjerd";"2014";.
"Ingjerd";"2015";.
"Ingjerd";"2016";.
"Ingjerd";"2017";.
"Ingjerd";"2018";.
"Ingjerd";"2019";.
"Ingjerd";"2020";.
"Ingri";"1880";0.000
"Ingri";"1881";0.000
"Ingri";"1882";0.013
"Ingri";"1883";0.012
"Ingri";"1884";0.000
"Ingri";"1885";0.000
"Ingri";"1886";0.009
"Ingri";"1887";0.000
"Ingri";"1888";0.017
"Ingri";"1889";0.016
"Ingri";"1890";0.007
"Ingri";"1891";0.000
"Ingri";"1892";0.007
"Ingri";"1893";0.019
"Ingri";"1894";0.000
"Ingri";"1895";0.000
"Ingri";"1896";0.006
"Ingri";"1897";0.011
"Ingri";"1898";0.000
"Ingri";"1899";0.015
"Ingri";"1900";0.015
"Ingri";"1901";0.000
"Ingri";"1902";0.005
"Ingri";"1903";0.000
"Ingri";"1904";0.009
"Ingri";"1905";0.014
"Ingri";"1906";0.005
"Ingri";"1907";0.009
"Ingri";"1908";0.004
"Ingri";"1909";0.000
"Ingri";"1910";0.004
"Ingri";"1911";0.008
"Ingri";"1912";0.008
"Ingri";"1913";0.016
"Ingri";"1914";0.008
"Ingri";"1915";0.012
"Ingri";"1916";0.024
"Ingri";"1917";0.015
"Ingri";"1918";0.019
"Ingri";"1919";0.008
"Ingri";"1920";0.007
"Ingri";"1921";0.018
"Ingri";"1922";0.023
"Ingri";"1923";0.023
"Ingri";"1924";0.012
"Ingri";"1925";0.017
"Ingri";"1926";0.013
"Ingri";"1927";0.018
"Ingri";"1928";0.013
"Ingri";"1929";0.019
"Ingri";"1930";0.018
"Ingri";"1931";0.009
"Ingri";"1932";0.014
"Ingri";"1933";0.000
"Ingri";"1934";0.000
"Ingri";"1935";0.010
"Ingri";"1936";0.015
"Ingri";"1937";0.020
"Ingri";"1938";0.023
"Ingri";"1939";0.000
"Ingri";"1940";0.018
"Ingri";"1941";0.000
"Ingri";"1942";0.012
"Ingri";"1943";0.015
"Ingri";"1944";0.003
"Ingri";"1945";0.013
"Ingri";"1946";.
"Ingri";"1947";0.028
"Ingri";"1948";.
"Ingri";"1949";.
"Ingri";"1950";0.016
"Ingri";"1951";.
"Ingri";"1952";.
"Ingri";"1953";.
"Ingri";"1954";0.016
"Ingri";"1955";.
"Ingri";"1956";.
"Ingri";"1957";0.012
"Ingri";"1958";.
"Ingri";"1959";.
"Ingri";"1960";.
"Ingri";"1961";0.012
"Ingri";"1962";.
"Ingri";"1963";.
"Ingri";"1964";.
"Ingri";"1965";.
"Ingri";"1966";.
"Ingri";"1967";.
"Ingri";"1968";.
"Ingri";"1969";0.023
"Ingri";"1970";0.011
"Ingri";"1971";.
"Ingri";"1972";0.010
"Ingri";"1973";.
"Ingri";"1974";.
"Ingri";"1975";.
"Ingri";"1976";.
"Ingri";"1977";.
"Ingri";"1978";0.012
"Ingri";"1979";.
"Ingri";"1980";.
"Ingri";"1981";0.014
"Ingri";"1982";0.034
"Ingri";"1983";0.029
"Ingri";"1984";0.028
"Ingri";"1985";0.020
"Ingri";"1986";0.025
"Ingri";"1987";0.038
"Ingri";"1988";0.016
"Ingri";"1989";0.026
"Ingri";"1990";0.026
"Ingri";"1991";0.018
"Ingri";"1992";0.041
"Ingri";"1993";0.036
"Ingri";"1994";0.031
"Ingri";"1995";0.029
"Ingri";"1996";0.032
"Ingri";"1997";0.027
"Ingri";"1998";0.021
"Ingri";"1999";0.024
"Ingri";"2000";0.024
"Ingri";"2001";0.044
"Ingri";"2002";0.029
"Ingri";"2003";0.022
"Ingri";"2004";0.035
"Ingri";"2005";0.016
"Ingri";"2006";.
"Ingri";"2007";0.028
"Ingri";"2008";0.015
"Ingri";"2009";0.012
"Ingri";"2010";0.021
"Ingri";"2011";0.019
"Ingri";"2012";.
"Ingri";"2013";.
"Ingri";"2014";0.016
"Ingri";"2015";.
"Ingri";"2016";0.020
"Ingri";"2017";.
"Ingri";"2018";.
"Ingri";"2019";.
"Ingri";"2020";.
"Ingrid";"1880";0.393
"Ingrid";"1881";0.248
"Ingrid";"1882";0.205
"Ingrid";"1883";0.234
"Ingrid";"1884";0.370
"Ingrid";"1885";0.377
"Ingrid";"1886";0.460
"Ingrid";"1887";0.379
"Ingrid";"1888";0.464
"Ingrid";"1889";0.571
"Ingrid";"1890";0.531
"Ingrid";"1891";0.586
"Ingrid";"1892";0.592
"Ingrid";"1893";0.726
"Ingrid";"1894";0.745
"Ingrid";"1895";0.778
"Ingrid";"1896";0.775
"Ingrid";"1897";0.977
"Ingrid";"1898";1.059
"Ingrid";"1899";1.146
"Ingrid";"1900";1.289
"Ingrid";"1901";1.169
"Ingrid";"1902";1.275
"Ingrid";"1903";1.538
"Ingrid";"1904";1.429
"Ingrid";"1905";1.418
"Ingrid";"1906";1.599
"Ingrid";"1907";1.676
"Ingrid";"1908";1.681
"Ingrid";"1909";1.747
"Ingrid";"1910";2.065
"Ingrid";"1911";1.855
"Ingrid";"1912";1.867
"Ingrid";"1913";2.000
"Ingrid";"1914";2.091
"Ingrid";"1915";2.041
"Ingrid";"1916";2.045
"Ingrid";"1917";1.940
"Ingrid";"1918";1.954
"Ingrid";"1919";2.070
"Ingrid";"1920";2.074
"Ingrid";"1921";2.234
"Ingrid";"1922";1.972
"Ingrid";"1923";2.086
"Ingrid";"1924";2.074
"Ingrid";"1925";2.020
"Ingrid";"1926";1.931
"Ingrid";"1927";1.879
"Ingrid";"1928";2.117
"Ingrid";"1929";1.999
"Ingrid";"1930";1.885
"Ingrid";"1931";1.792
"Ingrid";"1932";1.806
"Ingrid";"1933";1.663
"Ingrid";"1934";1.557
"Ingrid";"1935";1.753
"Ingrid";"1936";1.444
"Ingrid";"1937";1.258
"Ingrid";"1938";1.301
"Ingrid";"1939";1.079
"Ingrid";"1940";1.087
"Ingrid";"1941";1.057
"Ingrid";"1942";1.117
"Ingrid";"1943";1.044
"Ingrid";"1944";1.026
"Ingrid";"1945";0.962
"Ingrid";"1946";0.938
"Ingrid";"1947";0.978
"Ingrid";"1948";0.893
"Ingrid";"1949";0.935
"Ingrid";"1950";0.883
"Ingrid";"1951";0.813
"Ingrid";"1952";0.848
"Ingrid";"1953";0.847
"Ingrid";"1954";0.794
"Ingrid";"1955";0.759
"Ingrid";"1956";0.755
"Ingrid";"1957";0.678
"Ingrid";"1958";0.649
"Ingrid";"1959";0.655
"Ingrid";"1960";0.691
"Ingrid";"1961";0.622
"Ingrid";"1962";0.588
"Ingrid";"1963";0.654
"Ingrid";"1964";0.560
"Ingrid";"1965";0.553
"Ingrid";"1966";0.584
"Ingrid";"1967";0.506
"Ingrid";"1968";0.512
"Ingrid";"1969";0.510
"Ingrid";"1970";0.393
"Ingrid";"1971";0.458
"Ingrid";"1972";0.461
